Time,,delta time,accel (Filtered)
9/28/2018 15:36:55.989101,3620995487.6589,1.66999949142337,0.011723
9/28/2018 15:36:55.989602,3620995488.1599,1.67050051968545,0.012094
9/28/2018 15:36:55.990094,3620995488.6609,1.67099337559193,0.012522
9/28/2018 15:36:55.990596,3620995489.1619,1.67149440385401,0.012996
9/28/2018 15:36:55.991097,3620995489.6629,1.67199543211609,0.0135
9/28/2018 15:36:55.991598,3620995490.1639,1.67249646037817,0.014016
9/28/2018 15:36:55.992099,3620995490.6649,1.67299748864025,0.014532
9/28/2018 15:36:55.992600,3620995491.1659,1.67349914554507,0.015032
9/28/2018 15:36:55.993101,3620995491.6669,1.67400017380714,0.015494
9/28/2018 15:36:55.993602,3620995492.1679,1.67450120206922,0.0159
9/28/2018 15:36:55.994095,3620995492.6689,1.67499342933297,0.016234
9/28/2018 15:36:55.994596,3620995493.1699,1.67549445759505,0.016489
9/28/2018 15:36:55.995097,3620995493.6709,1.67599611449987,0.016657
9/28/2018 15:36:55.995598,3620995494.1719,1.67649714276195,0.016732
9/28/2018 15:36:55.996099,3620995494.6729,1.67699817102402,0.016706
9/28/2018 15:36:55.996600,3620995495.1739,1.6774991992861,0.016578
9/28/2018 15:36:55.997101,3620995495.6749,1.67800022754818,0.016352
9/28/2018 15:36:55.997602,3620995496.1759,1.67850125581026,0.01604
9/28/2018 15:36:55.998095,3620995496.6769,1.67899411171675,0.015654
9/28/2018 15:36:55.998596,3620995497.1779,1.67949513997883,0.015209
9/28/2018 15:36:55.999097,3620995497.6789,1.6799961682409,0.01472
9/28/2018 15:36:55.999598,3620995498.1799,1.68049719650298,0.014204
9/28/2018 15:36:56.000099,3620995498.6809,1.68099822476506,0.013677
9/28/2018 15:36:56.000600,3620995499.1819,1.68149925302714,0.013159
9/28/2018 15:36:56.001102,3620995499.6829,1.68200090993196,0.012669
9/28/2018 15:36:56.001603,3620995500.1839,1.68250193819404,0.012225
9/28/2018 15:36:56.002095,3620995500.6849,1.68299416545779,0.011845
9/28/2018 15:36:56.002596,3620995501.1859,1.68349519371986,0.011545
9/28/2018 15:36:56.003097,3620995501.6869,1.68399622198194,0.011338
9/28/2018 15:36:56.003599,3620995502.1879,1.68449787888676,0.01123
9/28/2018 15:36:56.004100,3620995502.6889,1.68499890714884,0.011224
9/28/2018 15:36:56.004601,3620995503.1899,1.68549993541092,0.011319
9/28/2018 15:36:56.005102,3620995503.6909,1.686000963673,0.011514
9/28/2018 15:36:56.005594,3620995504.1919,1.68649319093674,0.011802
9/28/2018 15:36:56.006096,3620995504.6929,1.68699484784156,0.012171
9/28/2018 15:36:56.006597,3620995505.1939,1.68749587610364,0.012606
9/28/2018 15:36:56.007098,3620995505.6949,1.68799690436572,0.013088
9/28/2018 15:36:56.007599,3620995506.1959,1.6884979326278,0.013598
9/28/2018 15:36:56.008100,3620995506.6969,1.68899896088988,0.014119
9/28/2018 15:36:56.008601,3620995507.1979,1.68949998915195,0.014637
9/28/2018 15:36:56.009102,3620995507.6989,1.69000101741403,0.015133
9/28/2018 15:36:56.009595,3620995508.1999,1.69049387332052,0.015589
9/28/2018 15:36:56.010096,3620995508.7009,1.6909949015826,0.01599
9/28/2018 15:36:56.010597,3620995509.2019,1.69149592984468,0.016323
9/28/2018 15:36:56.011098,3620995509.7029,1.69199695810676,0.016578
9/28/2018 15:36:56.011599,3620995510.2039,1.69249798636884,0.016745
9/28/2018 15:36:56.012101,3620995510.7049,1.69299964327365,0.016818
9/28/2018 15:36:56.012602,3620995511.2059,1.69350067153573,0.016793
9/28/2018 15:36:56.013103,3620995511.7069,1.69400169979781,0.016674
9/28/2018 15:36:56.013595,3620995512.2079,1.69449392706156,0.016464
9/28/2018 15:36:56.014096,3620995512.7089,1.69499495532364,0.016171
9/28/2018 15:36:56.014598,3620995513.2099,1.69549661222845,0.015802
9/28/2018 15:36:56.015099,3620995513.7109,1.69599764049053,0.015368
9/28/2018 15:36:56.015600,3620995514.2119,1.69649866875261,0.014888
9/28/2018 15:36:56.016101,3620995514.7129,1.69699969701469,0.014379
9/28/2018 15:36:56.016602,3620995515.2139,1.69750072527677,0.01386
9/28/2018 15:36:56.017095,3620995515.7149,1.69799358118325,0.013343
9/28/2018 15:36:56.017596,3620995516.2159,1.69849460944533,0.012844
9/28/2018 15:36:56.018097,3620995516.7169,1.69899563770741,0.01238
9/28/2018 15:36:56.018598,3620995517.2179,1.69949666596949,0.011971
9/28/2018 15:36:56.019099,3620995517.7189,1.69999769423157,0.011632
9/28/2018 15:36:56.019600,3620995518.2199,1.70049872249365,0.011375
9/28/2018 15:36:56.020101,3620995518.7209,1.70099975075573,0.011209
9/28/2018 15:36:56.020603,3620995519.2219,1.70150140766054,0.011145
9/28/2018 15:36:56.021095,3620995519.7229,1.70199363492429,0.011186
9/28/2018 15:36:56.021596,3620995520.2239,1.70249466318637,0.011328
9/28/2018 15:36:56.022097,3620995520.7249,1.70299569144845,0.011566
9/28/2018 15:36:56.022598,3620995521.2259,1.70349671971053,0.011888
9/28/2018 15:36:56.023099,3620995521.7269,1.70399837661535,0.012282
9/28/2018 15:36:56.023601,3620995522.2279,1.70449940487742,0.012732
9/28/2018 15:36:56.024102,3620995522.7289,1.7050004331395,0.013221
9/28/2018 15:36:56.024603,3620995523.2299,1.70550146140158,0.013731
9/28/2018 15:36:56.025095,3620995523.7309,1.70599368866533,0.014244
9/28/2018 15:36:56.025596,3620995524.2319,1.70649534557015,0.014746
9/28/2018 15:36:56.026097,3620995524.7329,1.70699637383223,0.015222
9/28/2018 15:36:56.026599,3620995525.2339,1.7074974020943,0.015658
9/28/2018 15:36:56.027100,3620995525.7349,1.70799843035638,0.016036
9/28/2018 15:36:56.027601,3620995526.2359,1.70849945861846,0.016341
9/28/2018 15:36:56.028102,3620995526.7369,1.70900048688054,0.016559
9/28/2018 15:36:56.028603,3620995527.2379,1.70950151514262,0.01668
9/28/2018 15:36:56.029095,3620995527.7389,1.70999437104911,0.0167
9/28/2018 15:36:56.029597,3620995528.2399,1.71049539931119,0.016621
9/28/2018 15:36:56.030098,3620995528.7409,1.71099642757326,0.016447
9/28/2018 15:36:56.030599,3620995529.2419,1.71149745583534,0.016185
9/28/2018 15:36:56.031100,3620995529.7429,1.71199848409742,0.015846
9/28/2018 15:36:56.031601,3620995530.2439,1.71250014100224,0.015441
9/28/2018 15:36:56.032102,3620995530.7449,1.71300116926432,0.014979
9/28/2018 15:36:56.032595,3620995531.2459,1.71349339652807,0.014475
9/28/2018 15:36:56.033096,3620995531.7469,1.71399442479014,0.013947
9/28/2018 15:36:56.033597,3620995532.2479,1.71449545305222,0.013414
9/28/2018 15:36:56.034098,3620995532.7489,1.71499710995704,0.012897
9/28/2018 15:36:56.034599,3620995533.2499,1.71549813821912,0.012418
9/28/2018 15:36:56.035100,3620995533.7509,1.7159991664812,0.011996
9/28/2018 15:36:56.035601,3620995534.2519,1.71650019474328,0.011642
9/28/2018 15:36:56.036102,3620995534.7529,1.71700122300535,0.011366
9/28/2018 15:36:56.036595,3620995535.2539,1.7174934502691,0.011176
9/28/2018 15:36:56.037096,3620995535.7549,1.71799510717392,0.011083
9/28/2018 15:36:56.037597,3620995536.2559,1.718496135436,0.011092
9/28/2018 15:36:56.038098,3620995536.7569,1.71899716369808,0.011204
9/28/2018 15:36:56.038599,3620995537.2579,1.71949819196016,0.011411
9/28/2018 15:36:56.039100,3620995537.7589,1.71999922022223,0.011709
9/28/2018 15:36:56.039601,3620995538.2599,1.72050024848431,0.012088
9/28/2018 15:36:56.040103,3620995538.7609,1.72100190538913,0.012536
9/28/2018 15:36:56.040595,3620995539.2619,1.72149413265288,0.013035
9/28/2018 15:36:56.041096,3620995539.7629,1.72199516091496,0.013564
9/28/2018 15:36:56.041597,3620995540.2639,1.72249618917704,0.014101
9/28/2018 15:36:56.042098,3620995540.7649,1.72299721743912,0.01463
9/28/2018 15:36:56.042600,3620995541.2659,1.72349887434393,0.015134
9/28/2018 15:36:56.043101,3620995541.7669,1.72399990260601,0.015594
9/28/2018 15:36:56.043602,3620995542.2679,1.72450093086809,0.015991
9/28/2018 15:36:56.044094,3620995542.7689,1.72499315813184,0.016314
9/28/2018 15:36:56.044595,3620995543.2699,1.72549418639392,0.016555
9/28/2018 15:36:56.045096,3620995543.7709,1.725995214656,0.016706
9/28/2018 15:36:56.045598,3620995544.2719,1.72649687156081,0.016758
9/28/2018 15:36:56.046099,3620995544.7729,1.72699789982289,0.016704
9/28/2018 15:36:56.046600,3620995545.2739,1.72749892808497,0.016547
9/28/2018 15:36:56.047101,3620995545.7749,1.72799995634705,0.016294
9/28/2018 15:36:56.047602,3620995546.2759,1.72850098460913,0.015956
9/28/2018 15:36:56.048095,3620995546.7769,1.72899384051561,0.015546
9/28/2018 15:36:56.048596,3620995547.2779,1.72949486877769,0.015081
9/28/2018 15:36:56.049097,3620995547.7789,1.72999589703977,0.014579
9/28/2018 15:36:56.049598,3620995548.2799,1.73049692530185,0.014056
9/28/2018 15:36:56.050099,3620995548.7809,1.73099795356393,0.013529
9/28/2018 15:36:56.050600,3620995549.2819,1.73149898182601,0.013015
9/28/2018 15:36:56.051101,3620995549.7829,1.73200001008809,0.012529
9/28/2018 15:36:56.051603,3620995550.2839,1.7325016669929,0.012088
9/28/2018 15:36:56.052095,3620995550.7849,1.73299389425665,0.011707
9/28/2018 15:36:56.052596,3620995551.2859,1.73349492251873,0.011404
9/28/2018 15:36:56.053097,3620995551.7869,1.73399595078081,0.01119
9/28/2018 15:36:56.053598,3620995552.2879,1.73449697904289,0.011072
9/28/2018 15:36:56.054100,3620995552.7889,1.7349986359477,0.011051
9/28/2018 15:36:56.054601,3620995553.2899,1.73549966420978,0.011128
9/28/2018 15:36:56.055102,3620995553.7909,1.73600069247186,0.011303
9/28/2018 15:36:56.055594,3620995554.2919,1.73649291973561,0.011571
9/28/2018 15:36:56.056095,3620995554.7929,1.73699394799769,0.011921
9/28/2018 15:36:56.056597,3620995555.2939,1.73749560490251,0.01234
9/28/2018 15:36:56.057098,3620995555.7949,1.73799663316458,0.012817
9/28/2018 15:36:56.057599,3620995556.2959,1.73849766142666,0.013335
9/28/2018 15:36:56.058100,3620995556.7969,1.73899868968874,0.013878
9/28/2018 15:36:56.058601,3620995557.2979,1.73949971795082,0.014428
9/28/2018 15:36:56.059102,3620995557.7989,1.7400007462129,0.014961
9/28/2018 15:36:56.059595,3620995558.2999,1.74049360211939,0.015456
9/28/2018 15:36:56.060096,3620995558.8009,1.74099463038147,0.015896
9/28/2018 15:36:56.060597,3620995559.3019,1.74149565864354,0.016268
9/28/2018 15:36:56.061098,3620995559.8029,1.74199668690562,0.016559
9/28/2018 15:36:56.061599,3620995560.3039,1.7424977151677,0.016757
9/28/2018 15:36:56.062100,3620995560.8049,1.74299874342978,0.016851
9/28/2018 15:36:56.062602,3620995561.3059,1.7435004003346,0.016837
9/28/2018 15:36:56.063103,3620995561.8069,1.74400142859668,0.016718
9/28/2018 15:36:56.063595,3620995562.3079,1.74449365586042,0.0165
9/28/2018 15:36:56.064096,3620995562.8089,1.7449946841225,0.01619
9/28/2018 15:36:56.064597,3620995563.3099,1.74549571238458,0.015798
9/28/2018 15:36:56.065098,3620995563.8109,1.7459973692894,0.015342
9/28/2018 15:36:56.065600,3620995564.3119,1.74649839755148,0.01484
9/28/2018 15:36:56.066101,3620995564.8129,1.74699942581356,0.014312
9/28/2018 15:36:56.066602,3620995565.3139,1.74750045407563,0.013775
9/28/2018 15:36:56.067103,3620995565.8149,1.74800148233771,0.013244
9/28/2018 15:36:56.067595,3620995566.3159,1.7484943382442,0.012739
9/28/2018 15:36:56.068096,3620995566.8169,1.74899536650628,0.012281
9/28/2018 15:36:56.068598,3620995567.3179,1.74949639476836,0.01189
9/28/2018 15:36:56.069099,3620995567.8189,1.74999742303044,0.011579
9/28/2018 15:36:56.069600,3620995568.3199,1.75049845129251,0.011354
9/28/2018 15:36:56.070101,3620995568.8209,1.75099947955459,0.011221
9/28/2018 15:36:56.070602,3620995569.3219,1.75150050781667,0.011185
9/28/2018 15:36:56.071094,3620995569.8229,1.75199336372316,0.011247
9/28/2018 15:36:56.071596,3620995570.3239,1.75249439198524,0.011406
9/28/2018 15:36:56.072097,3620995570.8249,1.75299542024732,0.011655
9/28/2018 15:36:56.072598,3620995571.3259,1.7534964485094,0.011984
9/28/2018 15:36:56.073099,3620995571.8269,1.75399747677147,0.012382
9/28/2018 15:36:56.073600,3620995572.3279,1.75449913367629,0.012838
9/28/2018 15:36:56.074101,3620995572.8289,1.75500016193837,0.013335
9/28/2018 15:36:56.074602,3620995573.3299,1.75550119020045,0.013857
9/28/2018 15:36:56.075095,3620995573.8309,1.7559934174642,0.014385
9/28/2018 15:36:56.075596,3620995574.3319,1.75649444572628,0.014901
9/28/2018 15:36:56.076097,3620995574.8329,1.75699610263109,0.01539
9/28/2018 15:36:56.076598,3620995575.3339,1.75749713089317,0.015834
9/28/2018 15:36:56.077099,3620995575.8349,1.75799815915525,0.016217
9/28/2018 15:36:56.077600,3620995576.3359,1.75849918741733,0.016524
9/28/2018 15:36:56.078101,3620995576.8369,1.75900021567941,0.016745
9/28/2018 15:36:56.078602,3620995577.3379,1.75950124394149,0.016876
9/28/2018 15:36:56.079095,3620995577.8389,1.75999409984797,0.016913
9/28/2018 15:36:56.079596,3620995578.3399,1.76049512811005,0.016854
9/28/2018 15:36:56.080097,3620995578.8409,1.76099615637213,0.016699
9/28/2018 15:36:56.080598,3620995579.3419,1.76149718463421,0.016451
9/28/2018 15:36:56.081099,3620995579.8429,1.76199821289629,0.016118
9/28/2018 15:36:56.081600,3620995580.3439,1.76249924115837,0.015715
9/28/2018 15:36:56.082102,3620995580.8449,1.76300089806318,0.015254
9/28/2018 15:36:56.082603,3620995581.3459,1.76350192632526,0.014751
9/28/2018 15:36:56.083095,3620995581.8469,1.76399415358901,0.014222
9/28/2018 15:36:56.083596,3620995582.3479,1.76449518185109,0.013686
9/28/2018 15:36:56.084097,3620995582.8489,1.76499621011317,0.013163
9/28/2018 15:36:56.084599,3620995583.3499,1.76549786701798,0.012672
9/28/2018 15:36:56.085100,3620995583.8509,1.76599889528006,0.012228
9/28/2018 15:36:56.085601,3620995584.3519,1.76649992354214,0.011846
9/28/2018 15:36:56.086102,3620995584.8529,1.76700095180422,0.011542
9/28/2018 15:36:56.086594,3620995585.3539,1.76749317906797,0.011329
9/28/2018 15:36:56.087096,3620995585.8549,1.76799483597279,0.011215
9/28/2018 15:36:56.087597,3620995586.3559,1.76849586423486,0.011204
9/28/2018 15:36:56.088098,3620995586.8569,1.76899689249694,0.011291
9/28/2018 15:36:56.088599,3620995587.3579,1.76949792075902,0.01147
9/28/2018 15:36:56.089100,3620995587.8589,1.7699989490211,0.011736
9/28/2018 15:36:56.089601,3620995588.3599,1.77049997728318,0.012083
9/28/2018 15:36:56.090102,3620995588.8609,1.77100100554526,0.0125
9/28/2018 15:36:56.090595,3620995589.3619,1.77149386145175,0.012971
9/28/2018 15:36:56.091096,3620995589.8629,1.77199488971382,0.013479
9/28/2018 15:36:56.091597,3620995590.3639,1.7724959179759,0.014007
9/28/2018 15:36:56.092098,3620995590.8649,1.77299694623798,0.014537
9/28/2018 15:36:56.092599,3620995591.3659,1.77349797450006,0.015051
9/28/2018 15:36:56.093101,3620995591.8669,1.77399963140488,0.015524
9/28/2018 15:36:56.093602,3620995592.3679,1.77450065966696,0.015936
9/28/2018 15:36:56.094103,3620995592.8689,1.77500168792903,0.016269
9/28/2018 15:36:56.094595,3620995593.3699,1.77549391519278,0.016514
9/28/2018 15:36:56.095096,3620995593.8709,1.77599494345486,0.016667
9/28/2018 15:36:56.095598,3620995594.3719,1.77649660035968,0.016723
9/28/2018 15:36:56.096099,3620995594.8729,1.77699762862176,0.016678
9/28/2018 15:36:56.096600,3620995595.3739,1.77749865688384,0.016535
9/28/2018 15:36:56.097101,3620995595.8749,1.77799968514591,0.016301
9/28/2018 15:36:56.097602,3620995596.3759,1.77850071340799,0.015985
9/28/2018 15:36:56.098095,3620995596.8769,1.77899356931448,0.015596
9/28/2018 15:36:56.098596,3620995597.3779,1.77949459757656,0.015145
9/28/2018 15:36:56.099097,3620995597.8789,1.77999562583864,0.014649
9/28/2018 15:36:56.099598,3620995598.3799,1.78049665410072,0.014127
9/28/2018 15:36:56.100099,3620995598.8809,1.7809976823628,0.013598
9/28/2018 15:36:56.100600,3620995599.3819,1.78149871062487,0.013079
9/28/2018 15:36:56.101101,3620995599.8829,1.78199973888695,0.01259
9/28/2018 15:36:56.101603,3620995600.3839,1.78250139579177,0.012149
9/28/2018 15:36:56.102095,3620995600.8849,1.78299362305552,0.011773
9/28/2018 15:36:56.102596,3620995601.3859,1.7834946513176,0.011474
9/28/2018 15:36:56.103097,3620995601.8869,1.78399567957968,0.011264
9/28/2018 15:36:56.103598,3620995602.3879,1.78449670784175,0.011146
9/28/2018 15:36:56.104099,3620995602.8889,1.78499836474657,0.01112
9/28/2018 15:36:56.104601,3620995603.3899,1.78549939300865,0.011184
9/28/2018 15:36:56.105102,3620995603.8909,1.78600042127073,0.011339
9/28/2018 15:36:56.105594,3620995604.3919,1.78649264853448,0.011583
9/28/2018 15:36:56.106095,3620995604.8929,1.78699367679656,0.011908
9/28/2018 15:36:56.106596,3620995605.3939,1.78749533370137,0.012301
9/28/2018 15:36:56.107097,3620995605.8949,1.78799636196345,0.012749
9/28/2018 15:36:56.107599,3620995606.3959,1.78849739022553,0.013234
9/28/2018 15:36:56.108100,3620995606.8969,1.78899841848761,0.013739
9/28/2018 15:36:56.108601,3620995607.3979,1.78949944674969,0.014246
9/28/2018 15:36:56.109102,3620995607.8989,1.79000047501177,0.014737
9/28/2018 15:36:56.109603,3620995608.3999,1.79050150327384,0.015196
9/28/2018 15:36:56.110095,3620995608.9009,1.79099435918033,0.015608
9/28/2018 15:36:56.110597,3620995609.4019,1.79149538744241,0.01596
9/28/2018 15:36:56.111098,3620995609.9029,1.79199641570449,0.016238
9/28/2018 15:36:56.111599,3620995610.4039,1.79249744396657,0.01643
9/28/2018 15:36:56.112100,3620995610.9049,1.79299847222865,0.016526
9/28/2018 15:36:56.112601,3620995611.4059,1.79350012913346,0.016526
9/28/2018 15:36:56.113102,3620995611.9069,1.79400115739554,0.016433
9/28/2018 15:36:56.113595,3620995612.4079,1.79449338465929,0.01625
9/28/2018 15:36:56.114096,3620995612.9089,1.79499441292137,0.01598
9/28/2018 15:36:56.114597,3620995613.4099,1.79549544118345,0.015631
9/28/2018 15:36:56.115098,3620995613.9109,1.79599709808826,0.015218
9/28/2018 15:36:56.115599,3620995614.4118,1.79649812635034,0.014758
9/28/2018 15:36:56.116100,3620995614.9129,1.79699915461242,0.014267
9/28/2018 15:36:56.116601,3620995615.4139,1.7975001828745,0.013761
9/28/2018 15:36:56.117102,3620995615.9148,1.79800121113658,0.013258
9/28/2018 15:36:56.117595,3620995616.4158,1.79849406704307,0.012777
9/28/2018 15:36:56.118096,3620995616.9168,1.79899509530514,0.012337
9/28/2018 15:36:56.118597,3620995617.4178,1.79949612356722,0.011957
9/28/2018 15:36:56.119098,3620995617.9188,1.7999971518293,0.011648
9/28/2018 15:36:56.119599,3620995618.4198,1.80049818009138,0.011417
9/28/2018 15:36:56.120100,3620995618.9208,1.80099920835346,0.011271
9/28/2018 15:36:56.120601,3620995619.4218,1.80150023661554,0.01122
9/28/2018 15:36:56.121103,3620995619.9228,1.80200189352036,0.011267
9/28/2018 15:36:56.121595,3620995620.4238,1.8024941207841,0.011413
9/28/2018 15:36:56.122096,3620995620.9248,1.80299514904618,0.011649
9/28/2018 15:36:56.122597,3620995621.4258,1.80349617730826,0.011969
9/28/2018 15:36:56.123098,3620995621.9268,1.80399720557034,0.01236
9/28/2018 15:36:56.123600,3620995622.4278,1.80449886247516,0.012808
9/28/2018 15:36:56.124101,3620995622.9288,1.80499989073724,0.013296
9/28/2018 15:36:56.124602,3620995623.4298,1.80550091899931,0.013806
9/28/2018 15:36:56.125094,3620995623.9308,1.80599314626306,0.014322
9/28/2018 15:36:56.125595,3620995624.4318,1.80649417452514,0.014826
9/28/2018 15:36:56.126097,3620995624.9328,1.80699583142996,0.015302
9/28/2018 15:36:56.126598,3620995625.4338,1.80749685969204,0.015735
9/28/2018 15:36:56.127099,3620995625.9348,1.80799788795412,0.016106
9/28/2018 15:36:56.127600,3620995626.4358,1.80849891621619,0.0164
9/28/2018 15:36:56.128101,3620995626.9368,1.80899994447827,0.016606
9/28/2018 15:36:56.128602,3620995627.4378,1.80950097274035,0.01672
9/28/2018 15:36:56.129095,3620995627.9388,1.80999382864684,0.016738
9/28/2018 15:36:56.129596,3620995628.4398,1.81049485690892,0.016656
9/28/2018 15:36:56.130097,3620995628.9408,1.810995885171,0.016476
9/28/2018 15:36:56.130598,3620995629.4418,1.81149691343308,0.016204
9/28/2018 15:36:56.131099,3620995629.9428,1.81199794169515,0.015853
9/28/2018 15:36:56.131600,3620995630.4438,1.81249896995723,0.015436
9/28/2018 15:36:56.132102,3620995630.9448,1.81300062686205,0.014966
9/28/2018 15:36:56.132603,3620995631.4458,1.81350165512413,0.014456
9/28/2018 15:36:56.133095,3620995631.9468,1.81399388238788,0.01392
9/28/2018 15:36:56.133596,3620995632.4478,1.81449491064996,0.013377
9/28/2018 15:36:56.134097,3620995632.9488,1.81499593891203,0.01285
9/28/2018 15:36:56.134599,3620995633.4498,1.81549759581685,0.012362
9/28/2018 15:36:56.135100,3620995633.9508,1.81599862407893,0.011931
9/28/2018 15:36:56.135601,3620995634.4518,1.81649965234101,0.011571
9/28/2018 15:36:56.136102,3620995634.9528,1.81700068060309,0.011294
9/28/2018 15:36:56.136594,3620995635.4538,1.81749290786684,0.01111
9/28/2018 15:36:56.137095,3620995635.9548,1.81799393612891,0.011022
9/28/2018 15:36:56.137597,3620995636.4558,1.81849559303373,0.011031
9/28/2018 15:36:56.138098,3620995636.9568,1.81899662129581,0.011132
9/28/2018 15:36:56.138599,3620995637.4578,1.81949764955789,0.011324
9/28/2018 15:36:56.139100,3620995637.9588,1.81999867781997,0.011602
9/28/2018 15:36:56.139601,3620995638.4598,1.82049970608205,0.01196
9/28/2018 15:36:56.140102,3620995638.9608,1.82100073434412,0.012386
9/28/2018 15:36:56.140595,3620995639.4618,1.82149359025061,0.012864
9/28/2018 15:36:56.141096,3620995639.9628,1.82199461851269,0.013375
9/28/2018 15:36:56.141597,3620995640.4638,1.82249564677477,0.013901
9/28/2018 15:36:56.142098,3620995640.9648,1.82299667503685,0.014423
9/28/2018 15:36:56.142599,3620995641.4658,1.82349770329893,0.01492
9/28/2018 15:36:56.143100,3620995641.9668,1.82399873156101,0.015369
9/28/2018 15:36:56.143602,3620995642.4678,1.82450038846582,0.01575
9/28/2018 15:36:56.144103,3620995642.9688,1.8250014167279,0.016053
9/28/2018 15:36:56.144595,3620995643.4698,1.82549364399165,0.016273
9/28/2018 15:36:56.145096,3620995643.9708,1.82599467225373,0.016404
9/28/2018 15:36:56.145597,3620995644.4718,1.82649570051581,0.016439
9/28/2018 15:36:56.146098,3620995644.9728,1.82699735742062,0.016373
9/28/2018 15:36:56.146600,3620995645.4738,1.8274983856827,0.016207
9/28/2018 15:36:56.147101,3620995645.9748,1.82799941394478,0.015947
9/28/2018 15:36:56.147602,3620995646.4758,1.82850044220686,0.015601
9/28/2018 15:36:56.148094,3620995646.9768,1.82899266947061,0.015184
9/28/2018 15:36:56.148595,3620995647.4778,1.82949432637543,0.014711
9/28/2018 15:36:56.149096,3620995647.9788,1.8299953546375,0.014202
9/28/2018 15:36:56.149597,3620995648.4798,1.83049638289958,0.013677
9/28/2018 15:36:56.150099,3620995648.9808,1.83099741116166,0.013158
9/28/2018 15:36:56.150600,3620995649.4818,1.83149843942374,0.012657
9/28/2018 15:36:56.151101,3620995649.9828,1.83199946768582,0.01219
9/28/2018 15:36:56.151602,3620995650.4838,1.8325004959479,0.011773
9/28/2018 15:36:56.152103,3620995650.9848,1.83300215285271,0.011423
9/28/2018 15:36:56.152595,3620995651.4858,1.83349438011646,0.011158
9/28/2018 15:36:56.153097,3620995651.9868,1.83399540837854,0.010989
9/28/2018 15:36:56.153598,3620995652.4878,1.83449643664062,0.01092
9/28/2018 15:36:56.154099,3620995652.9888,1.8349974649027,0.010952
9/28/2018 15:36:56.154600,3620995653.4898,1.83549912180752,0.01108
9/28/2018 15:36:56.155101,3620995653.9908,1.83600015006959,0.011298
9/28/2018 15:36:56.155602,3620995654.4918,1.83650117833167,0.011599
9/28/2018 15:36:56.156095,3620995654.9928,1.83699340559542,0.011971
9/28/2018 15:36:56.156596,3620995655.4938,1.8374944338575,0.012403
9/28/2018 15:36:56.157097,3620995655.9948,1.83799609076232,0.012883
9/28/2018 15:36:56.157598,3620995656.4958,1.8384971190244,0.013396
9/28/2018 15:36:56.158099,3620995656.9968,1.83899814728647,0.013929
9/28/2018 15:36:56.158600,3620995657.4978,1.83949917554855,0.014462
9/28/2018 15:36:56.159101,3620995657.9988,1.84000020381063,0.014977
9/28/2018 15:36:56.159602,3620995658.4998,1.84050123207271,0.015454
9/28/2018 15:36:56.160095,3620995659.0008,1.8409940879792,0.015872
9/28/2018 15:36:56.160596,3620995659.5018,1.84149511624128,0.016217
9/28/2018 15:36:56.161097,3620995660.0028,1.84199614450336,0.016476
9/28/2018 15:36:56.161598,3620995660.5038,1.84249717276543,0.016641
9/28/2018 15:36:56.162099,3620995661.0048,1.84299820102751,0.016708
9/28/2018 15:36:56.162600,3620995661.5058,1.84349922928959,0.016678
9/28/2018 15:36:56.163102,3620995662.0068,1.84400088619441,0.016558
9/28/2018 15:36:56.163603,3620995662.5078,1.84450191445649,0.016352
9/28/2018 15:36:56.164095,3620995663.0088,1.84499414172024,0.016065
9/28/2018 15:36:56.164596,3620995663.5098,1.84549516998231,0.015701
9/28/2018 15:36:56.165097,3620995664.0108,1.84599619824439,0.01527
9/28/2018 15:36:56.165599,3620995664.5118,1.84649785514921,0.014789
9/28/2018 15:36:56.166100,3620995665.0128,1.84699888341129,0.014274
9/28/2018 15:36:56.166601,3620995665.5138,1.84749991167337,0.013743
9/28/2018 15:36:56.167102,3620995666.0148,1.84800093993545,0.013212
9/28/2018 15:36:56.167594,3620995666.5158,1.84849316719919,0.012699
9/28/2018 15:36:56.168096,3620995667.0168,1.84899482410401,0.012224
9/28/2018 15:36:56.168597,3620995667.5178,1.84949585236609,0.011808
9/28/2018 15:36:56.169098,3620995668.0188,1.84999688062817,0.011464
9/28/2018 15:36:56.169599,3620995668.5198,1.85049790889025,0.011204
9/28/2018 15:36:56.170100,3620995669.0208,1.85099893715233,0.011037
9/28/2018 15:36:56.170601,3620995669.5218,1.85149996541441,0.01097
9/28/2018 15:36:56.171102,3620995670.0228,1.85200099367648,0.011006
9/28/2018 15:36:56.171595,3620995670.5238,1.85249384958297,0.011144
9/28/2018 15:36:56.172096,3620995671.0248,1.85299487784505,0.011378
9/28/2018 15:36:56.172597,3620995671.5258,1.85349590610713,0.0117
9/28/2018 15:36:56.173098,3620995672.0268,1.85399693436921,0.0121
9/28/2018 15:36:56.173599,3620995672.5278,1.85449796263129,0.012564
9/28/2018 15:36:56.174101,3620995673.0288,1.8549996195361,0.013073
9/28/2018 15:36:56.174602,3620995673.5298,1.85550064779818,0.013608
9/28/2018 15:36:56.175094,3620995674.0308,1.85599287506193,0.014146
9/28/2018 15:36:56.175595,3620995674.5318,1.85649390332401,0.014668
9/28/2018 15:36:56.176096,3620995675.0328,1.85699493158609,0.015159
9/28/2018 15:36:56.176598,3620995675.5338,1.8574965884909,0.015598
9/28/2018 15:36:56.177099,3620995676.0348,1.85799761675298,0.015971
9/28/2018 15:36:56.177600,3620995676.5358,1.85849864501506,0.016261
