SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY
1249,4.0700E+002,2.5700E+002,-1.4965E-002,7.1256E-001,4.3597E-002,3.9277E-002,0.0000E+000,4.0000E+000,4.9968E-002
1250,4.0800E+002,2.5700E+002,-3.2784E-002,6.9817E-001,4.5004E-002,4.5901E-002,0.0000E+000,4.0000E+000,5.1322E-002
1251,4.0800E+002,2.5800E+002,-2.9382E-002,6.9583E-001,4.9344E-002,4.6185E-002,0.0000E+000,4.0000E+000,5.6471E-002
1252,4.0800E+002,2.5900E+002,-3.3742E-002,6.9840E-001,5.2258E-002,4.7360E-002,0.0000E+000,4.0000E+000,6.1718E-002
1253,4.0800E+002,2.6000E+002,-2.7595E-002,7.6635E-001,5.0602E-002,3.4197E-002,0.0000E+000,4.0000E+000,6.0404E-002
1254,4.0900E+002,2.6000E+002,1.7581E-002,7.6499E-001,6.0300E-002,3.4525E-002,0.0000E+000,4.0000E+000,6.9873E-002
1255,4.0900E+002,2.5900E+002,7.4246E-003,6.8896E-001,6.3443E-002,5.0695E-002,0.0000E+000,4.0000E+000,7.2832E-002
1256,4.0900E+002,2.5800E+002,5.7024E-003,6.8322E-001,5.9505E-002,5.0830E-002,0.0000E+000,4.0000E+000,6.6853E-002
1257,4.0900E+002,2.5700E+002,4.7793E-003,6.8265E-001,5.4372E-002,5.2820E-002,0.0000E+000,4.0000E+000,6.0797E-002
1258,4.1000E+002,2.5700E+002,4.1720E-002,6.6030E-001,5.5108E-002,5.7863E-002,0.0000E+000,4.0000E+000,6.1297E-002
1259,4.1000E+002,2.5800E+002,4.8396E-002,6.6104E-001,6.1464E-002,5.4933E-002,0.0000E+000,4.0000E+000,6.8907E-002
1260,4.1000E+002,2.5900E+002,5.7511E-002,6.6975E-001,6.5048E-002,5.2422E-002,0.0000E+000,4.0000E+000,7.4418E-002
1261,4.1000E+002,2.6000E+002,3.6642E-002,7.5093E-001,6.1341E-002,3.6166E-002,0.0000E+000,4.0000E+000,7.0723E-002
1262,4.1100E+002,2.6000E+002,9.2649E-004,7.3748E-001,6.7234E-002,4.0391E-002,0.0000E+000,4.0000E+000,7.6651E-002
1263,4.1100E+002,2.5900E+002,-1.0809E-002,6.4969E-001,7.2239E-002,5.5074E-002,0.0000E+000,4.0000E+000,8.1623E-002
1264,4.1100E+002,2.5800E+002,-3.6996E-002,6.4111E-001,6.8157E-002,5.9963E-002,0.0000E+000,4.0000E+000,7.5979E-002
1265,4.1100E+002,2.5700E+002,-4.7061E-002,6.4043E-001,6.1362E-002,6.3395E-002,0.0000E+000,4.0000E+000,6.7786E-002
1266,4.1200E+002,2.5700E+002,-8.1208E-002,6.3642E-001,7.2898E-002,6.6249E-002,0.0000E+000,4.0000E+000,8.1164E-002
1267,4.1200E+002,2.5800E+002,-6.8655E-002,6.3691E-001,8.1270E-002,6.1569E-002,0.0000E+000,4.0000E+000,9.1027E-002
1268,4.1200E+002,2.5900E+002,-4.5786E-002,6.4355E-001,8.6293E-002,5.5696E-002,0.0000E+000,4.0000E+000,9.6694E-002
1269,4.1200E+002,2.6000E+002,-4.9086E-003,7.2377E-001,8.4730E-002,4.0658E-002,0.0000E+000,4.0000E+000,9.5208E-002
1270,4.1300E+002,2.6000E+002,-2.4951E-002,7.2429E-001,8.5854E-002,3.9798E-002,0.0000E+000,4.0000E+000,9.6382E-002
1271,4.1300E+002,2.5900E+002,-8.0616E-002,6.5087E-001,8.4261E-002,5.2330E-002,0.0000E+000,4.0000E+000,9.4900E-002
1272,4.1300E+002,2.5800E+002,-1.0503E-001,6.4494E-001,7.6851E-002,5.9343E-002,0.0000E+000,4.0000E+000,8.7359E-002
1273,4.1300E+002,2.5700E+002,-1.0671E-001,6.4388E-001,6.7660E-002,6.3605E-002,0.0000E+000,4.0000E+000,7.6437E-002
1274,4.1400E+002,2.5700E+002,-2.2246E-001,6.5018E-001,5.6488E-002,5.9948E-002,0.0000E+000,4.0000E+000,6.7644E-002
1275,4.1400E+002,2.5800E+002,-2.4178E-001,6.5095E-001,6.5103E-002,5.6326E-002,0.0000E+000,4.0000E+000,7.8728E-002
1276,4.1400E+002,2.5900E+002,-2.4216E-001,6.5640E-001,7.4063E-002,5.0885E-002,0.0000E+000,4.0000E+000,8.8767E-002
1277,4.1400E+002,2.6000E+002,-1.7629E-001,7.2565E-001,7.6114E-002,3.8523E-002,0.0000E+000,4.0000E+000,8.8973E-002
1278,4.1500E+002,2.6000E+002,-2.7554E-001,7.1293E-001,7.3340E-002,3.6708E-002,0.0000E+000,4.0000E+000,8.9644E-002
1279,4.1500E+002,2.5900E+002,-3.5043E-001,6.5292E-001,7.1955E-002,5.1066E-002,0.0000E+000,4.0000E+000,9.1068E-002
1280,4.1500E+002,2.5800E+002,-3.3950E-001,6.4774E-001,6.3801E-002,5.3533E-002,0.0000E+000,4.0000E+000,8.1059E-002
1281,4.1500E+002,2.5700E+002,-3.2046E-001,6.4963E-001,5.6213E-002,5.7494E-002,0.0000E+000,4.0000E+000,7.0699E-002
1282,4.1600E+002,2.5700E+002,-2.5764E-001,6.4410E-001,5.5969E-002,5.7498E-002,0.0000E+000,4.0000E+000,6.8663E-002
1283,4.1600E+002,2.5800E+002,-2.6787E-001,6.3920E-001,6.3492E-002,5.3224E-002,0.0000E+000,4.0000E+000,7.8879E-002
1284,4.1600E+002,2.5900E+002,-2.7702E-001,6.4442E-001,7.1465E-002,5.3046E-002,0.0000E+000,4.0000E+000,8.7710E-002
1285,4.1600E+002,2.6000E+002,-2.2083E-001,6.8649E-001,7.2099E-002,3.8081E-002,0.0000E+000,4.0000E+000,8.7161E-002
1286,4.1700E+002,2.6000E+002,-2.0633E-001,6.6473E-001,6.9954E-002,3.7434E-002,0.0000E+000,4.0000E+000,8.4982E-002
1287,4.1700E+002,2.5900E+002,-2.3492E-001,6.4594E-001,6.9182E-002,5.5534E-002,0.0000E+000,4.0000E+000,8.4239E-002
1288,4.1700E+002,2.5800E+002,-2.3043E-001,6.4176E-001,6.1575E-002,5.3948E-002,0.0000E+000,4.0000E+000,7.6041E-002
1289,4.1700E+002,2.5700E+002,-2.2357E-001,6.4924E-001,5.4678E-002,5.8204E-002,0.0000E+000,4.0000E+000,6.6278E-002
1290,4.1800E+002,2.5700E+002,-2.3825E-001,6.6618E-001,4.7195E-002,5.6489E-002,0.0000E+000,4.0000E+000,5.7825E-002
1291,4.1800E+002,2.5800E+002,-2.4230E-001,6.5531E-001,5.2951E-002,5.2345E-002,0.0000E+000,4.0000E+000,6.6030E-002
1292,4.1800E+002,2.5900E+002,-2.3921E-001,6.5637E-001,6.0000E-002,5.7296E-002,0.0000E+000,4.0000E+000,7.4003E-002
1293,4.1800E+002,2.6000E+002,-2.0583E-001,6.5451E-001,6.1078E-002,3.7826E-002,0.0000E+000,4.0000E+000,7.5181E-002
1294,4.1900E+002,2.6000E+002,-2.3588E-001,6.6878E-001,5.2481E-002,3.9472E-002,0.0000E+000,4.0000E+000,6.6039E-002
1295,4.1900E+002,2.5900E+002,-2.7952E-001,6.7860E-001,5.2499E-002,5.5063E-002,0.0000E+000,4.0000E+000,6.6495E-002
1296,4.1900E+002,2.5800E+002,-2.9854E-001,6.8088E-001,4.5760E-002,4.8218E-002,0.0000E+000,4.0000E+000,5.8856E-002
1297,4.1900E+002,2.5700E+002,-3.1438E-001,6.9677E-001,4.1260E-002,5.0767E-002,0.0000E+000,4.0000E+000,5.2420E-002
1298,4.2000E+002,2.5700E+002,-1.8025E-001,7.1231E-001,3.8966E-002,3.5621E-002,0.0000E+000,4.0000E+000,4.7197E-002
1299,4.2000E+002,2.5800E+002,-1.7892E-001,6.9793E-001,4.2705E-002,3.6720E-002,0.0000E+000,4.0000E+000,5.3125E-002
1300,4.2000E+002,2.5900E+002,-1.7283E-001,6.9346E-001,4.9119E-002,4.5306E-002,0.0000E+000,4.0000E+000,6.0241E-002
1301,4.2000E+002,2.6000E+002,-1.6881E-001,6.6741E-001,4.8458E-002,3.6807E-002,0.0000E+000,4.0000E+000,6.0610E-002
1302,4.2100E+002,2.6000E+002,-1.6715E-001,6.7613E-001,3.7270E-002,3.7483E-002,0.0000E+000,4.0000E+000,4.6678E-002
1303,4.2100E+002,2.5900E+002,-1.7370E-001,7.0085E-001,3.7987E-002,4.6224E-002,0.0000E+000,4.0000E+000,4.6298E-002
1304,4.2100E+002,2.5800E+002,-1.7581E-001,7.0443E-001,3.4670E-002,3.6320E-002,0.0000E+000,4.0000E+000,4.2439E-002
1305,4.2100E+002,2.5700E+002,-1.6596E-001,7.1644E-001,3.2754E-002,3.4716E-002,0.0000E+000,4.0000E+000,3.8800E-002
1306,4.2200E+002,2.5700E+002,-2.0286E-001,7.2230E-001,2.7398E-002,3.4084E-002,0.0000E+000,4.0000E+000,3.2161E-002
1307,4.2200E+002,2.5800E+002,-2.0245E-001,7.1004E-001,2.8741E-002,3.3683E-002,0.0000E+000,4.0000E+000,3.4743E-002
1308,4.2200E+002,2.5900E+002,-1.9376E-001,7.0689E-001,2.9576E-002,4.4015E-002,0.0000E+000,4.0000E+000,3.5528E-002
1309,4.2200E+002,2.6000E+002,-1.8095E-001,6.7669E-001,2.8956E-002,3.6226E-002,0.0000E+000,4.0000E+000,3.5527E-002
1310,4.2300E+002,2.6000E+002,-1.6206E-001,6.8380E-001,2.7023E-002,3.4023E-002,0.0000E+000,4.0000E+000,3.2068E-002
1311,4.2300E+002,2.5900E+002,-1.8804E-001,7.1311E-001,2.7522E-002,4.0315E-002,0.0000E+000,4.0000E+000,3.2183E-002
1312,4.2300E+002,2.5800E+002,-2.1344E-001,7.1634E-001,2.6541E-002,3.0471E-002,0.0000E+000,4.0000E+000,3.1171E-002
1313,4.2300E+002,2.5700E+002,-2.2018E-001,7.2675E-001,2.5025E-002,3.1337E-002,0.0000E+000,4.0000E+000,2.8787E-002
1314,4.2400E+002,2.5700E+002,-1.0452E-001,7.1800E-001,2.6214E-002,2.6988E-002,0.0000E+000,4.0000E+000,2.8833E-002
1315,4.2400E+002,2.5800E+002,-9.3878E-002,7.1251E-001,2.7958E-002,2.6620E-002,0.0000E+000,4.0000E+000,3.1165E-002
1316,4.2400E+002,2.5900E+002,-3.4636E-002,7.0780E-001,2.9037E-002,3.4947E-002,0.0000E+000,4.0000E+000,3.2192E-002
1317,4.2400E+002,2.6000E+002,5.8548E-003,6.8962E-001,2.7303E-002,2.7345E-002,0.0000E+000,4.0000E+000,3.0694E-002
1318,4.2500E+002,2.6000E+002,-4.7330E-002,7.1953E-001,2.8692E-002,2.5347E-002,0.0000E+000,4.0000E+000,3.2221E-002
1319,4.2500E+002,2.5900E+002,-6.2867E-002,7.0726E-001,2.9040E-002,3.2121E-002,0.0000E+000,4.0000E+000,3.2236E-002
1320,4.2500E+002,2.5800E+002,-1.1241E-001,7.0973E-001,2.8140E-002,2.4489E-002,0.0000E+000,4.0000E+000,3.1412E-002
1321,4.2500E+002,2.5700E+002,-1.2298E-001,7.1313E-001,2.6276E-002,2.5248E-002,0.0000E+000,4.0000E+000,2.8862E-002
1322,4.2600E+002,2.5700E+002,-9.5637E-002,7.0966E-001,2.8088E-002,2.3232E-002,0.0000E+000,4.0000E+000,3.0672E-002
1323,4.2600E+002,2.5800E+002,-8.1684E-002,7.0825E-001,2.9329E-002,2.2695E-002,0.0000E+000,4.0000E+000,3.2635E-002
1324,4.2600E+002,2.5900E+002,-4.7937E-002,7.0912E-001,3.0086E-002,2.9892E-002,0.0000E+000,4.0000E+000,3.3670E-002
1325,4.2600E+002,2.6000E+002,-6.8057E-002,7.5433E-001,2.8761E-002,2.4855E-002,0.0000E+000,4.0000E+000,3.2702E-002
1326,4.2700E+002,2.6000E+002,-1.7845E-001,7.8489E-001,2.6744E-002,2.5603E-002,0.0000E+000,4.0000E+000,3.1540E-002
1327,4.2700E+002,2.5900E+002,-1.5900E-001,7.1864E-001,2.7842E-002,2.9798E-002,0.0000E+000,4.0000E+000,3.2232E-002
1328,4.2700E+002,2.5800E+002,-1.8272E-001,7.1572E-001,2.7166E-002,2.1750E-002,0.0000E+000,4.0000E+000,3.1235E-002
1329,4.2700E+002,2.5700E+002,-1.9089E-001,7.1509E-001,2.6115E-002,2.1841E-002,0.0000E+000,4.0000E+000,2.9406E-002
1330,4.2800E+002,2.5700E+002,-2.4908E-001,7.1776E-001,2.5993E-002,2.9258E-002,0.0000E+000,4.0000E+000,2.9579E-002
1331,4.2800E+002,2.5800E+002,-2.5860E-001,7.2266E-001,2.7107E-002,2.8663E-002,0.0000E+000,4.0000E+000,3.1637E-002
1332,4.2800E+002,2.5900E+002,-2.4905E-001,7.3302E-001,2.7678E-002,3.6975E-002,0.0000E+000,4.0000E+000,3.2604E-002
1333,4.2800E+002,2.6000E+002,-2.0290E-001,8.0702E-001,2.6839E-002,3.1058E-002,0.0000E+000,4.0000E+000,3.1544E-002
1334,4.2900E+002,2.6000E+002,-3.0992E-001,7.9703E-001,3.3954E-002,2.9774E-002,0.0000E+000,4.0000E+000,4.1130E-002
1335,4.2900E+002,2.5900E+002,-4.1545E-001,7.3478E-001,3.7455E-002,3.4999E-002,0.0000E+000,4.0000E+000,4.7317E-002
1336,4.2900E+002,2.5800E+002,-4.5791E-001,7.1956E-001,3.9338E-002,3.0401E-002,0.0000E+000,4.0000E+000,5.0367E-002
1337,4.2900E+002,2.5700E+002,-4.9843E-001,7.1426E-001,3.9555E-002,3.0023E-002,0.0000E+000,4.0000E+000,5.1033E-002
1338,4.2900E+002,2.5600E+002,-4.7169E-001,7.2383E-001,4.1169E-002,2.1637E-002,0.0000E+000,4.0000E+000,5.1525E-002
1339,4.3000E+002,2.5600E+002,-4.7959E-001,7.0329E-001,5.0157E-002,2.4844E-002,0.0000E+000,4.0000E+000,6.3266E-002
1340,4.3000E+002,2.5700E+002,-5.4754E-001,7.0072E-001,5.0508E-002,3.1098E-002,0.0000E+000,4.0000E+000,6.7709E-002
1341,4.3000E+002,2.5800E+002,-5.1841E-001,7.0720E-001,4.8519E-002,3.2533E-002,0.0000E+000,4.0000E+000,6.4151E-002
1342,4.3000E+002,2.5900E+002,-4.8388E-001,7.2992E-001,4.4569E-002,3.4337E-002,0.0000E+000,4.0000E+000,5.7801E-002
1343,4.3100E+002,2.5900E+002,-2.7825E-001,7.2793E-001,4.0156E-002,3.5238E-002,0.0000E+000,4.0000E+000,4.8968E-002
1344,4.3100E+002,2.5800E+002,-3.0841E-001,6.9386E-001,4.3489E-002,3.4569E-002,0.0000E+000,4.0000E+000,5.2210E-002
1345,4.3100E+002,2.5700E+002,-3.0996E-001,6.8308E-001,4.5229E-002,3.3605E-002,0.0000E+000,4.0000E+000,5.3946E-002
1346,4.3100E+002,2.5600E+002,-3.0326E-001,6.8291E-001,4.4695E-002,2.8857E-002,0.0000E+000,4.0000E+000,5.1874E-002
1347,4.3200E+002,2.5600E+002,-3.1099E-001,6.7605E-001,4.5818E-002,3.3603E-002,0.0000E+000,4.0000E+000,5.3963E-002
1348,4.3200E+002,2.5700E+002,-3.2956E-001,6.8031E-001,4.6710E-002,3.7394E-002,0.0000E+000,4.0000E+000,5.6506E-002
1349,4.3200E+002,2.5800E+002,-3.2713E-001,6.9500E-001,4.5075E-002,3.6159E-002,0.0000E+000,4.0000E+000,5.4851E-002
1350,4.3200E+002,2.5900E+002,-3.1071E-001,7.3984E-001,4.1739E-002,3.7414E-002,0.0000E+000,4.0000E+000,5.1787E-002
1351,4.3300E+002,2.5900E+002,-2.9991E-001,7.4701E-001,4.2353E-002,3.6631E-002,0.0000E+000,4.0000E+000,5.2721E-002
1352,4.3300E+002,2.5800E+002,-3.2256E-001,6.8766E-001,4.5747E-002,3.8192E-002,0.0000E+000,4.0000E+000,5.5798E-002
1353,4.3300E+002,2.5700E+002,-3.2705E-001,6.7052E-001,4.7277E-002,4.3455E-002,0.0000E+000,4.0000E+000,5.7186E-002
1354,4.3300E+002,2.5600E+002,-3.1023E-001,6.6516E-001,4.6897E-002,4.0476E-002,0.0000E+000,4.0000E+000,5.5561E-002
1355,4.3400E+002,2.5600E+002,-3.1757E-001,6.5199E-001,4.7620E-002,5.0805E-002,0.0000E+000,4.0000E+000,5.6970E-002
1356,4.3400E+002,2.5700E+002,-3.3981E-001,6.5666E-001,4.8953E-002,5.4199E-002,0.0000E+000,4.0000E+000,5.9918E-002
1357,4.3400E+002,2.5800E+002,-3.3895E-001,6.7554E-001,4.7760E-002,4.3768E-002,0.0000E+000,4.0000E+000,5.8644E-002
1358,4.3400E+002,2.5900E+002,-3.1775E-001,7.5291E-001,4.4458E-002,3.9216E-002,0.0000E+000,4.0000E+000,5.5631E-002
1359,4.3500E+002,2.5900E+002,-3.0824E-001,7.6571E-001,4.5048E-002,4.3443E-002,0.0000E+000,4.0000E+000,5.5799E-002
1360,4.3500E+002,2.5800E+002,-3.9292E-001,6.6748E-001,4.7664E-002,4.8133E-002,0.0000E+000,4.0000E+000,5.9923E-002
1361,4.3500E+002,2.5700E+002,-4.1126E-001,6.4699E-001,4.8248E-002,6.4627E-002,0.0000E+000,4.0000E+000,6.1777E-002
1362,4.3500E+002,2.5600E+002,-4.0267E-001,6.4244E-001,4.6375E-002,6.1608E-002,0.0000E+000,4.0000E+000,5.8001E-002
1363,4.3600E+002,2.5600E+002,-3.4412E-001,6.3065E-001,4.7273E-002,6.2674E-002,0.0000E+000,4.0000E+000,5.7472E-002
1364,4.3600E+002,2.5700E+002,-3.6042E-001,6.3596E-001,4.9730E-002,6.5579E-002,0.0000E+000,4.0000E+000,6.1586E-002
1365,4.3600E+002,2.5800E+002,-3.0751E-001,6.5690E-001,4.9276E-002,4.8086E-002,0.0000E+000,4.0000E+000,5.9198E-002
1366,4.3600E+002,2.5900E+002,-2.2582E-001,7.5988E-001,4.6601E-002,4.1924E-002,0.0000E+000,4.0000E+000,5.5996E-002
1367,4.3700E+002,2.5900E+002,-2.1033E-001,7.3775E-001,4.5877E-002,3.8260E-002,0.0000E+000,4.0000E+000,5.5517E-002
1368,4.3700E+002,2.5800E+002,-2.7004E-001,6.3317E-001,4.7686E-002,4.8106E-002,0.0000E+000,4.0000E+000,5.7054E-002
1369,4.3700E+002,2.5700E+002,-3.2693E-001,6.1405E-001,4.9864E-002,5.9587E-002,0.0000E+000,4.0000E+000,6.0915E-002
1370,4.3700E+002,2.5600E+002,-3.1442E-001,6.1299E-001,5.0814E-002,5.9099E-002,0.0000E+000,4.0000E+000,6.1222E-002
1371,4.3800E+002,2.5600E+002,-3.9128E-001,6.1910E-001,4.6194E-002,5.8741E-002,0.0000E+000,4.0000E+000,5.8567E-002
1372,4.3800E+002,2.5700E+002,-3.9013E-001,6.1901E-001,4.2266E-002,5.9171E-002,0.0000E+000,4.0000E+000,5.4217E-002
1373,4.3800E+002,2.5800E+002,-3.6325E-001,6.3556E-001,3.8590E-002,5.1883E-002,0.0000E+000,4.0000E+000,4.8976E-002
1374,4.3800E+002,2.5900E+002,-3.1984E-001,7.4707E-001,3.7994E-002,4.0201E-002,0.0000E+000,4.0000E+000,4.7644E-002
1375,4.3900E+002,2.5900E+002,-2.3962E-001,7.5459E-001,4.0335E-002,4.2789E-002,0.0000E+000,4.0000E+000,4.9662E-002
1376,4.3900E+002,2.5800E+002,-3.0448E-001,6.4395E-001,4.0314E-002,5.4638E-002,0.0000E+000,4.0000E+000,5.0050E-002
1377,4.3900E+002,2.5700E+002,-3.0211E-001,6.2856E-001,4.3767E-002,6.2044E-002,0.0000E+000,4.0000E+000,5.4183E-002
1378,4.3900E+002,2.5600E+002,-3.1516E-001,6.2979E-001,4.7487E-002,6.1709E-002,0.0000E+000,4.0000E+000,5.8693E-002
1379,4.4000E+002,2.5600E+002,-4.8837E-001,6.4640E-001,5.1888E-002,6.2835E-002,0.0000E+000,4.0000E+000,7.0369E-002
1380,4.4000E+002,2.5700E+002,-5.5248E-001,6.4566E-001,4.8140E-002,6.2812E-002,0.0000E+000,4.0000E+000,6.7024E-002
1381,4.4000E+002,2.5800E+002,-5.8419E-001,6.5963E-001,4.5434E-002,5.7293E-002,0.0000E+000,4.0000E+000,6.5180E-002
1382,4.4000E+002,2.5900E+002,-4.7257E-001,7.5198E-001,4.5758E-002,4.2874E-002,0.0000E+000,4.0000E+000,6.0306E-002
1383,4.4100E+002,2.5900E+002,-3.9079E-001,7.1619E-001,4.7616E-002,4.1628E-002,0.0000E+000,4.0000E+000,6.1554E-002
1384,4.4100E+002,2.5800E+002,-4.6410E-001,6.4472E-001,4.6625E-002,5.4293E-002,0.0000E+000,4.0000E+000,6.3124E-002
1385,4.4100E+002,2.5700E+002,-4.3542E-001,6.3436E-001,4.8860E-002,5.5801E-002,0.0000E+000,4.0000E+000,6.4061E-002
1386,4.4100E+002,2.5600E+002,-4.3482E-001,6.4366E-001,5.1332E-002,6.1980E-002,0.0000E+000,4.0000E+000,6.6901E-002
1387,4.4200E+002,2.5600E+002,-4.3658E-001,6.4977E-001,5.2708E-002,6.2794E-002,0.0000E+000,4.0000E+000,6.9220E-002
1388,4.4200E+002,2.5700E+002,-4.0889E-001,6.3400E-001,4.9924E-002,5.2226E-002,0.0000E+000,4.0000E+000,6.5434E-002
1389,4.4200E+002,2.5800E+002,-4.2968E-001,6.4000E-001,4.7951E-002,5.3925E-002,0.0000E+000,4.0000E+000,6.4165E-002
1390,4.4200E+002,2.5900E+002,-3.8366E-001,6.9669E-001,4.9057E-002,4.4178E-002,0.0000E+000,4.0000E+000,6.3820E-002
1391,4.4300E+002,2.5900E+002,-3.1619E-001,6.8549E-001,5.2416E-002,4.6515E-002,0.0000E+000,4.0000E+000,6.6992E-002
1392,4.4300E+002,2.5800E+002,-3.6502E-001,6.5104E-001,5.0750E-002,5.4199E-002,0.0000E+000,4.0000E+000,6.5793E-002
1393,4.4300E+002,2.5700E+002,-3.7591E-001,6.5063E-001,5.2381E-002,5.1894E-002,0.0000E+000,4.0000E+000,6.7586E-002
1394,4.4300E+002,2.5600E+002,-4.4603E-001,6.7357E-001,5.5123E-002,6.6650E-002,0.0000E+000,4.0000E+000,7.2286E-002
1395,4.4400E+002,2.5600E+002,-2.9764E-001,6.6735E-001,5.8089E-002,5.3763E-002,0.0000E+000,4.0000E+000,7.1795E-002
1396,4.4400E+002,2.5700E+002,-2.8449E-001,6.4651E-001,5.5205E-002,3.9911E-002,0.0000E+000,4.0000E+000,6.9152E-002
1397,4.4400E+002,2.5800E+002,-2.9465E-001,6.4597E-001,5.4004E-002,4.5014E-002,0.0000E+000,4.0000E+000,6.8602E-002
1398,4.4400E+002,2.5900E+002,-3.0228E-001,6.4679E-001,5.5186E-002,4.0935E-002,0.0000E+000,4.0000E+000,7.1941E-002
1399,4.4500E+002,2.5900E+002,-3.4294E-001,6.3152E-001,6.1220E-002,3.8888E-002,0.0000E+000,4.0000E+000,8.2852E-002
1400,4.4500E+002,2.5800E+002,-3.2596E-001,6.3674E-001,6.0230E-002,4.5097E-002,0.0000E+000,4.0000E+000,7.9196E-002
1401,4.4500E+002,2.5700E+002,-3.1772E-001,6.3682E-001,6.4616E-002,3.8391E-002,0.0000E+000,4.0000E+000,8.2745E-002
1402,4.4500E+002,2.5600E+002,-3.3147E-001,6.5530E-001,6.8838E-002,5.2742E-002,0.0000E+000,4.0000E+000,8.7000E-002
1403,4.4600E+002,2.5600E+002,-4.0094E-001,6.5732E-001,7.9296E-002,5.0731E-002,0.0000E+000,4.0000E+000,1.0319E-001
1404,4.4600E+002,2.5700E+002,-3.8668E-001,6.4240E-001,7.3653E-002,3.8245E-002,0.0000E+000,4.0000E+000,9.6895E-002
1405,4.4600E+002,2.5800E+002,-3.9597E-001,6.4339E-001,6.6800E-002,4.4592E-002,0.0000E+000,4.0000E+000,8.9750E-002
1406,4.4600E+002,2.5900E+002,-4.0057E-001,6.3417E-001,6.7764E-002,3.8449E-002,0.0000E+000,4.0000E+000,9.2910E-002
1407,4.4700E+002,2.5900E+002,-3.7632E-001,6.3127E-001,7.3092E-002,3.7360E-002,0.0000E+000,4.0000E+000,9.6534E-002
1408,4.4700E+002,2.5800E+002,-3.7840E-001,6.4435E-001,7.2536E-002,4.3267E-002,0.0000E+000,4.0000E+000,9.3830E-002
1409,4.4700E+002,2.5700E+002,-3.7256E-001,6.4214E-001,8.0530E-002,3.8234E-002,0.0000E+000,4.0000E+000,1.0361E-001
1410,4.4700E+002,2.5600E+002,-3.7773E-001,6.5149E-001,8.7293E-002,4.7748E-002,0.0000E+000,4.0000E+000,1.1169E-001
1411,4.4800E+002,2.5600E+002,-3.8754E-001,6.4432E-001,9.2881E-002,3.9810E-002,0.0000E+000,4.0000E+000,1.1745E-001
1412,4.4800E+002,2.5700E+002,-3.9570E-001,6.4005E-001,8.5164E-002,3.2656E-002,0.0000E+000,4.0000E+000,1.0952E-001
1413,4.4800E+002,2.5800E+002,-3.9089E-001,6.4368E-001,7.5777E-002,3.6711E-002,0.0000E+000,4.0000E+000,9.8009E-002
1414,4.4800E+002,2.5900E+002,-3.7226E-001,6.4248E-001,7.6248E-002,3.2106E-002,0.0000E+000,4.0000E+000,1.0033E-001
1415,4.4900E+002,2.5900E+002,-2.8737E-001,6.5850E-001,7.6925E-002,3.1735E-002,0.0000E+000,4.0000E+000,9.6880E-002
1416,4.4900E+002,2.5800E+002,-2.7571E-001,6.3937E-001,7.6617E-002,3.5953E-002,0.0000E+000,4.0000E+000,9.2720E-002
1417,4.4900E+002,2.5700E+002,-2.5936E-001,6.3271E-001,8.6837E-002,3.0719E-002,0.0000E+000,4.0000E+000,1.0387E-001
1418,4.4900E+002,2.5600E+002,-2.4912E-001,6.3164E-001,9.5945E-002,3.5771E-002,0.0000E+000,4.0000E+000,1.1259E-001
1419,4.5000E+002,2.5600E+002,6.4610E-002,6.2420E-001,9.5460E-002,3.0782E-002,0.0000E+000,4.0000E+000,1.0332E-001
1420,4.5000E+002,2.5700E+002,4.1743E-002,6.3323E-001,8.3997E-002,2.8380E-002,0.0000E+000,4.0000E+000,9.1997E-002
1421,4.5000E+002,2.5800E+002,4.1353E-002,6.3953E-001,7.1307E-002,3.5542E-002,0.0000E+000,4.0000E+000,7.8746E-002
1422,4.5000E+002,2.5900E+002,-2.6844E-002,6.7080E-001,7.8907E-002,3.0974E-002,0.0000E+000,4.0000E+000,9.2578E-002
1423,4.5100E+002,2.5900E+002,2.3490E-002,6.8718E-001,6.1156E-002,2.8384E-002,0.0000E+000,4.0000E+000,7.1748E-002
1424,4.5100E+002,2.5800E+002,1.0415E-001,6.4747E-001,6.1811E-002,3.2587E-002,0.0000E+000,4.0000E+000,6.8754E-002
1425,4.5100E+002,2.5700E+002,9.4646E-002,6.4151E-001,7.4889E-002,2.5696E-002,0.0000E+000,4.0000E+000,8.2309E-002
1426,4.5100E+002,2.5600E+002,1.0112E-001,6.2716E-001,8.5898E-002,2.6376E-002,0.0000E+000,4.0000E+000,9.3735E-002
1427,4.5200E+002,2.5600E+002,2.9860E-001,6.2100E-001,7.7679E-002,2.5349E-002,0.0000E+000,4.0000E+000,8.9879E-002
1428,4.5200E+002,2.5700E+002,1.5647E-001,6.4931E-001,7.3832E-002,2.4887E-002,0.0000E+000,4.0000E+000,8.1656E-002
1429,4.5200E+002,2.5800E+002,9.2355E-002,6.6391E-001,6.6964E-002,3.0532E-002,0.0000E+000,4.0000E+000,7.4685E-002
1430,4.5200E+002,2.5900E+002,2.3803E-002,7.2059E-001,6.4133E-002,2.3919E-002,0.0000E+000,4.0000E+000,7.5259E-002
1431,4.5300E+002,2.5900E+002,-1.5526E-001,7.4322E-001,6.9789E-002,2.2700E-002,0.0000E+000,4.0000E+000,8.3054E-002
