SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY
1100,3.7200E+002,2.6200E+002,-6.5191E+001,1.7544E+001,5.4922E-002,1.6202E-001,0.0000E+000,4.0000E+000,1.0635E-001
1101,3.7300E+002,2.6200E+002,-6.5115E+001,1.7478E+001,5.7374E-002,2.3184E-001,0.0000E+000,4.0000E+000,1.1265E-001
1102,3.7300E+002,2.6100E+002,-6.5169E+001,1.7440E+001,6.4120E-002,2.7615E-001,0.0000E+000,4.0000E+000,1.3027E-001
1103,3.7300E+002,2.6000E+002,-6.5205E+001,1.7426E+001,6.8474E-002,2.3836E-001,0.0000E+000,4.0000E+000,1.3398E-001
1104,3.7300E+002,2.5900E+002,-6.5200E+001,1.7408E+001,6.9770E-002,2.5207E-001,0.0000E+000,4.0000E+000,1.3835E-001
1105,3.7400E+002,2.5900E+002,-6.5305E+001,1.7345E+001,7.9879E-002,2.6362E-001,0.0000E+000,4.0000E+000,1.6302E-001
1106,3.7400E+002,2.6000E+002,-6.5302E+001,1.7361E+001,7.7441E-002,2.5100E-001,0.0000E+000,4.0000E+000,1.5520E-001
1107,3.7400E+002,2.6100E+002,-6.5297E+001,1.7381E+001,7.2891E-002,3.0180E-001,0.0000E+000,4.0000E+000,1.5120E-001
1108,3.7400E+002,2.6200E+002,2.2423E-001,5.6252E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1109,3.7500E+002,2.6200E+002,1.9506E-001,5.6361E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1110,3.7500E+002,2.6100E+002,-6.5548E+001,1.7325E+001,6.8577E-002,2.8728E-001,0.0000E+000,4.0000E+000,1.4700E-001
1111,3.7500E+002,2.6000E+002,-6.5533E+001,1.7300E+001,7.2338E-002,2.3040E-001,0.0000E+000,4.0000E+000,1.4913E-001
1112,3.7500E+002,2.5900E+002,-6.5535E+001,1.7287E+001,7.4990E-002,2.4286E-001,0.0000E+000,4.0000E+000,1.5705E-001
1113,3.7500E+002,2.5800E+002,2.1472E-001,5.6252E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1114,3.7600E+002,2.5800E+002,1.8669E-001,5.5935E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1115,3.7600E+002,2.5900E+002,-6.5756E+001,1.7218E+001,7.1577E-002,2.2074E-001,0.0000E+000,4.0000E+000,1.5606E-001
1116,3.7600E+002,2.6000E+002,-6.5749E+001,1.7226E+001,6.8471E-002,2.0961E-001,0.0000E+000,4.0000E+000,1.4811E-001
1117,3.7600E+002,2.6100E+002,-6.5771E+001,1.7253E+001,6.4564E-002,2.7221E-001,0.0000E+000,4.0000E+000,1.4443E-001
1118,3.7600E+002,2.6200E+002,1.4804E-001,5.6605E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1119,3.7700E+002,2.6200E+002,1.3228E-001,5.6737E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1120,3.7700E+002,2.6100E+002,-6.6019E+001,1.7167E+001,6.7027E-002,2.4867E-001,0.0000E+000,4.0000E+000,1.4777E-001
1121,3.7700E+002,2.6000E+002,1.7181E-001,5.6092E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1122,3.7700E+002,2.5900E+002,1.8745E-001,5.5728E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1123,3.7700E+002,2.5800E+002,1.9498E-001,5.5704E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1124,3.7800E+002,2.5800E+002,-2.0454E+001,7.7319E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1125,3.7800E+002,2.5900E+002,-2.0423E+001,7.7511E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1126,3.7800E+002,2.6000E+002,-2.0379E+001,7.7246E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1127,3.7800E+002,2.6100E+002,-2.0391E+001,7.7437E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1128,3.7800E+002,2.6200E+002,-2.0464E+001,7.7576E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1129,3.7900E+002,2.6200E+002,1.0746E-002,5.6353E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1130,3.7900E+002,2.6100E+002,3.7802E-002,5.5959E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1131,3.7900E+002,2.6000E+002,3.6022E-002,5.5704E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1132,3.7900E+002,2.5900E+002,4.3090E-002,5.5279E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1133,3.7900E+002,2.5800E+002,4.3474E-002,5.5203E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1134,3.8000E+002,2.5800E+002,-1.0585E+001,6.9369E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1135,3.8000E+002,2.5900E+002,-1.0510E+001,6.9645E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1136,3.8000E+002,2.6000E+002,-1.0459E+001,6.9173E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1137,3.8000E+002,2.6100E+002,-1.0497E+001,7.0274E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1138,3.8000E+002,2.6200E+002,-1.0548E+001,7.1457E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1139,3.8100E+002,2.6100E+002,-7.1782E-002,5.5528E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1140,3.8100E+002,2.6000E+002,-1.5784E-001,5.5130E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1141,3.8100E+002,2.5900E+002,-1.3023E+001,7.1045E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1142,3.8100E+002,2.5800E+002,-1.3051E+001,7.0723E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1143,3.8200E+002,2.5800E+002,-1.3451E+001,7.0584E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1144,3.8200E+002,2.5900E+002,-1.3419E+001,7.0826E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1145,3.8200E+002,2.6000E+002,-4.7492E+001,1.5229E+001,3.1908E-002,1.0746E-001,0.0000E+000,4.0000E+000,6.2170E-002
1146,3.8200E+002,2.6100E+002,-7.8489E-002,5.5246E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1147,3.8300E+002,2.6100E+002,-8.7149E-002,5.4932E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1148,3.8300E+002,2.6000E+002,-2.5159E-001,5.4402E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1149,3.8300E+002,2.5900E+002,-2.1658E-001,5.3844E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1150,3.8300E+002,2.5800E+002,-1.8573E-001,5.3742E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1151,3.8400E+002,2.5800E+002,-9.6183E-002,5.3432E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1152,3.8400E+002,2.5900E+002,-1.0702E-001,5.3542E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1153,3.8400E+002,2.6000E+002,-1.1648E-001,5.3990E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1154,3.8400E+002,2.6100E+002,-5.0571E-002,5.4627E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1155,3.8500E+002,2.6100E+002,-1.2553E+001,6.9763E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1156,3.8500E+002,2.6000E+002,-1.2574E+001,6.9567E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1157,3.8500E+002,2.5900E+002,-1.2635E+001,6.9662E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1158,3.8500E+002,2.5800E+002,-1.2655E+001,6.9467E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1159,3.8600E+002,2.5800E+002,-1.2543E+001,6.9836E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1160,3.8600E+002,2.5900E+002,-1.2518E+001,6.9863E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1161,3.8600E+002,2.6000E+002,-1.2492E+001,7.0133E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1162,3.8600E+002,2.6100E+002,-1.2547E+001,6.9863E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1163,3.8700E+002,2.6100E+002,-1.2541E+001,6.9806E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1164,3.8700E+002,2.6000E+002,-1.2501E+001,7.0391E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1165,3.8700E+002,2.5900E+002,-1.2517E+001,7.0084E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1166,3.8700E+002,2.5800E+002,-4.7736E+001,1.4962E+001,2.6612E-002,1.0119E-001,0.0000E+000,4.0000E+000,4.9993E-002
1167,3.8800E+002,2.5800E+002,-4.7762E+001,1.4947E+001,3.9233E-002,8.9269E-002,0.0000E+000,4.0000E+000,7.5187E-002
1168,3.8800E+002,2.5900E+002,-4.7798E+001,1.4954E+001,4.0174E-002,8.9556E-002,0.0000E+000,4.0000E+000,7.3584E-002
1169,3.8800E+002,2.6000E+002,-4.7816E+001,1.4952E+001,4.3085E-002,9.5378E-002,0.0000E+000,4.0000E+000,7.9227E-002
1170,3.8800E+002,2.6100E+002,-1.2094E+001,6.9640E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1171,3.8900E+002,2.6100E+002,7.5320E-002,5.3277E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1172,3.8900E+002,2.6000E+002,-6.5251E+001,1.5359E+001,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1173,3.8900E+002,2.5900E+002,3.9402E-002,5.3932E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1174,3.8900E+002,2.5800E+002,8.4937E-003,5.3856E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1175,3.9000E+002,2.5800E+002,-4.7422E+001,1.4779E+001,4.1283E-002,9.0140E-002,0.0000E+000,4.0000E+000,7.5823E-002
1176,3.9000E+002,2.5900E+002,-4.7454E+001,1.4789E+001,4.1257E-002,9.0406E-002,0.0000E+000,4.0000E+000,7.3111E-002
1177,3.9000E+002,2.6000E+002,5.0728E-002,5.4001E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1178,3.9000E+002,2.6100E+002,-4.7529E+001,1.4792E+001,4.0468E-002,9.9288E-002,0.0000E+000,4.0000E+000,6.6046E-002
1179,3.9100E+002,2.6100E+002,-4.6695E+001,1.4611E+001,3.6404E-002,1.9360E-001,0.0000E+000,4.0000E+000,5.9243E-002
1180,3.9100E+002,2.6000E+002,-4.6779E+001,1.4684E+001,3.9926E-002,1.8263E-001,0.0000E+000,4.0000E+000,7.3313E-002
1181,3.9100E+002,2.5900E+002,-4.6748E+001,1.4663E+001,3.7710E-002,1.6657E-001,0.0000E+000,4.0000E+000,6.6569E-002
1182,3.9100E+002,2.5800E+002,-4.6707E+001,1.4649E+001,3.7766E-002,1.7194E-001,0.0000E+000,4.0000E+000,6.9390E-002
1183,3.9200E+002,2.5800E+002,-4.6370E+001,1.4596E+001,3.5762E-002,1.6595E-001,0.0000E+000,4.0000E+000,6.6319E-002
1184,3.9200E+002,2.5900E+002,-4.6399E+001,1.4610E+001,3.5344E-002,1.6359E-001,0.0000E+000,4.0000E+000,6.2945E-002
1185,3.9200E+002,2.6000E+002,-4.6413E+001,1.4630E+001,3.7723E-002,1.8387E-001,0.0000E+000,4.0000E+000,7.0188E-002
1186,3.9200E+002,2.6100E+002,-4.6322E+001,1.4555E+001,3.4060E-002,1.8204E-001,0.0000E+000,4.0000E+000,5.6168E-002
1187,3.9300E+002,2.6100E+002,-3.2669E+001,1.1335E+001,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1188,3.9300E+002,2.6000E+002,-3.2781E+001,1.1396E+001,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1189,3.9300E+002,2.5900E+002,-3.2784E+001,1.1392E+001,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1190,3.9300E+002,2.5800E+002,-3.2832E+001,1.1401E+001,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1191,3.9400E+002,2.5800E+002,-6.5828E+001,1.3132E+001,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1192,3.9400E+002,2.5900E+002,-6.5895E+001,1.3157E+001,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1193,3.9400E+002,2.6000E+002,-6.5945E+001,1.3173E+001,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1194,3.9400E+002,2.6100E+002,-6.6020E+001,1.3035E+001,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1195,3.9500E+002,2.6100E+002,-2.3034E+001,7.5182E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1196,3.9500E+002,2.6000E+002,-6.7249E+001,1.1557E+001,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1197,3.9500E+002,2.5900E+002,-6.6950E+001,1.1548E+001,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1198,3.9500E+002,2.5800E+002,-2.2902E+001,7.4444E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1199,3.9600E+002,2.5800E+002,-6.6710E+001,1.1591E+001,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1200,3.9600E+002,2.5900E+002,-6.6618E+001,1.1593E+001,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1201,3.9600E+002,2.6000E+002,-6.6654E+001,1.1609E+001,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1202,3.9600E+002,2.6100E+002,-6.6854E+001,1.1540E+001,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1203,3.9700E+002,2.6100E+002,-6.6733E+001,1.1458E+001,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1204,3.9700E+002,2.6000E+002,-6.6574E+001,1.1601E+001,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1205,3.9700E+002,2.5900E+002,-6.6619E+001,1.1591E+001,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1206,3.9700E+002,2.5800E+002,-3.3895E+001,1.3338E+001,3.7464E-002,2.3688E-001,0.0000E+000,4.0000E+000,6.5809E-002
1207,3.9800E+002,2.5800E+002,1.5953E-001,5.1904E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1208,3.9800E+002,2.5900E+002,-5.8226E+001,1.5447E+001,3.9537E-002,1.9791E-001,0.0000E+000,4.0000E+000,6.9219E-002
1209,3.9800E+002,2.6000E+002,-6.6346E+001,1.6201E+001,2.5242E-002,3.0983E-001,0.0000E+000,4.0000E+000,4.6127E-002
1210,3.9800E+002,2.6100E+002,-6.6546E+001,1.6088E+001,2.3190E-002,2.6337E-001,0.0000E+000,4.0000E+000,3.8997E-002
1211,3.9900E+002,2.6100E+002,-6.7045E+001,1.6079E+001,2.3640E-002,3.1838E-001,0.0000E+000,4.0000E+000,4.0280E-002
1212,3.9900E+002,2.6000E+002,-5.8156E+001,1.5393E+001,4.6702E-002,2.1033E-001,0.0000E+000,4.0000E+000,8.4498E-002
1213,3.9900E+002,2.5900E+002,-5.8045E+001,1.5355E+001,4.8682E-002,1.9525E-001,0.0000E+000,4.0000E+000,8.5723E-002
1214,3.9900E+002,2.5800E+002,-5.8058E+001,1.5355E+001,4.6372E-002,2.0152E-001,0.0000E+000,4.0000E+000,9.1256E-002
1215,4.0000E+002,2.5800E+002,-5.8484E+001,1.0942E+001,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1216,4.0000E+002,2.5900E+002,-5.8496E+001,1.0953E+001,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1217,4.0000E+002,2.6000E+002,-5.8076E+001,1.5268E+001,-1.0000E+000,-1.0000E+000,-1.0000E+000,1.1000E+001,0.0000E+000
1218,4.0000E+002,2.6100E+002,-5.8040E+001,1.5262E+001,3.5813E-002,1.6534E-001,0.0000E+000,4.0000E+000,5.9636E-002
1219,4.0100E+002,2.6100E+002,-2.1805E+001,7.2478E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1220,4.0100E+002,2.6000E+002,-2.1749E+001,7.3748E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1221,4.0100E+002,2.5900E+002,-2.1729E+001,7.3546E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1222,4.0100E+002,2.5800E+002,-2.1733E+001,7.3303E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1223,4.0200E+002,2.5700E+002,-9.7475E+000,5.8213E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1224,4.0200E+002,2.5800E+002,-9.7365E+000,5.8021E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1225,4.0200E+002,2.5900E+002,-9.7491E+000,5.7821E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1226,4.0200E+002,2.6000E+002,-9.7684E+000,5.7888E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1227,4.0200E+002,2.6100E+002,-9.7814E+000,5.6949E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1228,4.0300E+002,2.6100E+002,-8.8041E+000,5.6683E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1229,4.0300E+002,2.6000E+002,-8.8287E+000,5.7025E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1230,4.0300E+002,2.5900E+002,-8.7833E+000,5.6695E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1231,4.0300E+002,2.5800E+002,-8.7827E+000,5.6921E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1232,4.0300E+002,2.5700E+002,-8.7655E+000,5.6953E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1233,4.0400E+002,2.5700E+002,-8.2568E+000,5.5767E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1234,4.0400E+002,2.5800E+002,-8.2454E+000,5.5846E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1235,4.0400E+002,2.5900E+002,-8.2344E+000,5.5664E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1236,4.0400E+002,2.6000E+002,-8.2693E+000,5.6247E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1237,4.0400E+002,2.6100E+002,-8.1863E+000,5.6638E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1238,4.0500E+002,2.6000E+002,-8.1402E+000,5.5974E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1239,4.0500E+002,2.5900E+002,-8.1458E+000,5.5195E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1240,4.0500E+002,2.5800E+002,-8.1797E+000,5.5337E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1241,4.0500E+002,2.5700E+002,-8.1955E+000,5.5266E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1242,4.0600E+002,2.5700E+002,-8.1001E+000,5.4940E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1243,4.0600E+002,2.5800E+002,-8.0894E+000,5.5001E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1244,4.0600E+002,2.5900E+002,-8.0747E+000,5.4946E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1245,4.0600E+002,2.6000E+002,-8.0631E+000,5.5791E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1246,4.0700E+002,2.6000E+002,-7.9690E+000,5.5708E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1247,4.0700E+002,2.5900E+002,-7.9571E+000,5.4819E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1248,4.0700E+002,2.5800E+002,-7.9598E+000,5.4788E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1249,4.0700E+002,2.5700E+002,-7.9535E+000,5.4745E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1250,4.0800E+002,2.5700E+002,-7.9249E+000,5.4560E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1251,4.0800E+002,2.5800E+002,-7.9295E+000,5.4564E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1252,4.0800E+002,2.5900E+002,-7.9336E+000,5.4631E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1253,4.0800E+002,2.6000E+002,-7.9387E+000,5.5614E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1254,4.0900E+002,2.6000E+002,-7.6898E+000,5.5453E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1255,4.0900E+002,2.5900E+002,-7.6849E+000,5.4436E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1256,4.0900E+002,2.5800E+002,-7.6914E+000,5.4346E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1257,4.0900E+002,2.5700E+002,-7.6793E+000,5.4337E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1258,4.1000E+002,2.5700E+002,-4.9922E+001,1.4176E+001,3.8141E-002,2.4324E-001,0.0000E+000,4.0000E+000,7.9602E-002
1259,4.1000E+002,2.5800E+002,-4.9958E+001,1.4181E+001,4.1815E-002,2.2804E-001,0.0000E+000,4.0000E+000,8.4840E-002
1260,4.1000E+002,2.5900E+002,-7.6287E+000,5.4181E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1261,4.1000E+002,2.6000E+002,-7.6488E+000,5.5193E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1262,4.1100E+002,2.6000E+002,-4.9676E+001,1.4238E+001,4.5608E-002,2.3047E-001,0.0000E+000,4.0000E+000,9.0854E-002
1263,4.1100E+002,2.5900E+002,-4.9677E+001,1.4076E+001,4.4962E-002,2.2076E-001,0.0000E+000,4.0000E+000,9.0506E-002
1264,4.1100E+002,2.5800E+002,-4.9755E+001,1.4103E+001,4.4121E-002,2.1117E-001,0.0000E+000,4.0000E+000,9.3402E-002
1265,4.1100E+002,2.5700E+002,-4.9719E+001,1.4097E+001,4.0478E-002,2.2461E-001,0.0000E+000,4.0000E+000,8.8520E-002
1266,4.1200E+002,2.5700E+002,-4.9245E+001,1.3957E+001,5.2509E-002,2.2064E-001,0.0000E+000,4.0000E+000,1.2062E-001
1267,4.1200E+002,2.5800E+002,-4.9235E+001,1.3958E+001,5.2584E-002,2.0770E-001,0.0000E+000,4.0000E+000,1.1772E-001
1268,4.1200E+002,2.5900E+002,-4.9295E+001,1.2940E+001,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1269,4.1200E+002,2.6000E+002,-4.9057E+001,1.4059E+001,6.0717E-002,2.4160E-001,0.0000E+000,4.0000E+000,1.2872E-001
1270,4.1300E+002,2.6000E+002,-4.9330E+001,1.1932E+001,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1271,4.1300E+002,2.5900E+002,-4.9305E+001,1.1869E+001,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000
1272,4.1300E+002,2.5800E+002,-3.8470E+001,1.3031E+001,8.0484E-002,1.2857E-001,0.0000E+000,4.0000E+000,1.6779E-001
1273,4.1300E+002,2.5700E+002,-3.8476E+001,1.3028E+001,9.3076E-002,1.3939E-001,0.0000E+000,4.0000E+000,2.0251E-001
1274,4.1400E+002,2.5700E+002,-4.8163E+001,1.3729E+001,7.3438E-002,1.8150E-001,0.0000E+000,4.0000E+000,1.5609E-001
1275,4.1400E+002,2.5800E+002,-4.8258E+001,1.3735E+001,6.8933E-002,1.7367E-001,0.0000E+000,4.0000E+000,1.3869E-001
1276,4.1400E+002,2.5900E+002,-4.8278E+001,1.3719E+001,6.2616E-002,1.8563E-001,0.0000E+000,4.0000E+000,1.3258E-001
1277,4.1400E+002,2.6000E+002,-4.8216E+001,1.3841E+001,5.9145E-002,1.9414E-001,0.0000E+000,4.0000E+000,1.2211E-001
